c file generated by rmnkGenerator.R with seed  0 the 02/26/2019 11:24:02 
0.6439844  0.4928278  
0.991556  0.355901  
0.4614166  0.5035885  
0.2861766  0.5044267  
0.5070013  0.5892347  
0.9873099  0.4474971  
0.5164908  0.6456614  
0.3440143  0.05920603  
0.2539655  0.8403436  
0.6560363  0.5211114  
0.1795114  0.8059784  
0.1718257  0.6178077  
0.3089233  0.4385876  
0.2156863  0.9577547  
0.3543066  0.967811  
0.5018538  0.05576873  
0.2182504  0.5674851  
0.1589452  0.5815418  
0.00865188  0.7393547  
0.3331519  0.9881484  
0.9913096  0.8852748  
0.8555797  0.260615  
0.178885  0.7291919  
0.7046103  0.4258617  
0.1701222  0.8238474  
0.9466908  0.6669124  
0.6008023  0.3464962  
0.5370794  0.8655466  
0.2600283  0.1562366  
0.7185988  0.329213  
0.5271035  0.4137903  
0.7153682  0.251942  
0.4952247  0.2572267  
0.2418577  0.8648171  
0.4047459  0.05080106  
0.1837118  0.3476657  
0.6621181  0.7900926  
0.8841326  0.892705  
0.3057524  0.1938606  
0.4925453  0.1203034  
0.2366438  0.2562438  
0.2601909  0.8570406  
0.8153743  0.7253123  
0.8034939  0.05382916  
0.173406  0.4209399  
0.2732738  0.8421717  
0.6834135  0.7724443  
0.3073421  0.5521453  
0.2793158  0.7959126  
0.5308613  0.7293376  
0.7098603  0.8568014  
0.7644632  0.2052793  
0.8986242  0.5107889  
0.3826843  0.8096849  
0.9245194  0.5687299  
0.8301577  0.08715754  
0.4371826  0.6632026  
0.3331204  0.8476584  
0.1892673  0.02802858  
0.4318785  0.638312  
0.8676273  0.8083596  
0.7739296  0.8427322  
0.4383489  0.6844395  
0.6269934  0.8119283  
0.01250058  0.1070582  
0.07969245  0.716029  
0.08762624  0.2711402  
0.1300628  0.6533025  
0.9132199  0.4033613  
0.04958166  0.6879618  
0.7568655  0.4642069  
0.2266477  0.3157804  
0.9246576  0.04583822  
0.5899265  0.3090356  
0.5052903  0.731892  
0.2003849  0.7151601  
0.1658306  0.2937363  
0.9752622  0.3506205  
0.5896276  0.8835948  
0.04293352  0.8891834  
0.8144887  0.3759913  
0.8223808  0.09050513  
0.5318413  0.2233424  
0.0903922  0.01079293  
0.5847284  0.334937  
0.2558137  0.9202493  
0.7857118  0.07120141  
0.1952628  0.6814303  
0.04346148  0.6713441  
0.9485769  0.2759045  
0.8266894  0.03608111  
0.2904394  0.5947091  
0.3818575  0.6823101  
0.08291157  0.7545172  
0.9851164  0.1441999  
0.1499668  0.2961153  
0.8584228  0.09742916  
0.2162526  0.06191763  
0.5783256  0.2608283  
0.9731503  0.744527  
0.428426  0.8227613  
0.9320979  0.796598  
0.821192  0.9950897  
0.8215967  0.6591746  
0.4287286  0.7834374  
0.5908166  0.02997316  
0.2150921  0.7814288  
0.5156353  0.6021913  
0.8492207  0.1774727  
0.6190511  0.3145052  
0.9352137  0.6930669  
0.7310963  0.2450164  
0.9472702  0.9470142  
0.5216029  0.9728335  
0.7719333  0.9749221  
0.2629266  0.8532766  
0.340279  0.6868963  
0.05746044  0.9816521  
0.9917027  0.92419  
0.4534323  0.1314345  
0.7251795  0.6318478  
0.2443291  0.5434849  
0.248151  0.6556929  
0.2966396  0.5580267  
0.2727144  0.3491208  
0.5230808  0.7566791  
0.9243127  0.3204585  
0.002687968  0.5818915  
0.9872907  0.659538  
0.5018822  0.08481821  
0.3224376  0.760058  
0.6583042  0.9135265  
0.4040179  0.306706  
0.1152651  0.08920655  
0.6049825  0.03575422  
0.5369294  0.9703969  
0.7605  0.1820681  
0.6463946  0.07068198  
0.02567361  0.09786572  
0.9415253  0.121807  
0.04956083  0.8750219  
0.5339487  0.2746961  
0.8525721  0.7480385  
0.3034796  0.4957708  
0.2249087  0.7219016  
0.2560683  0.6756274  
0.6364024  0.742215  
0.5178766  0.4364084  
0.676926  0.9545859  
0.5339893  0.5419505  
0.4241113  0.3432324  
0.9709496  0.2791864  
0.7575116  0.3806772  
0.9374039  0.4691728  
0.8832737  0.6820178  
0.01503532  0.4858661  
0.2362654  0.783756  
0.3735832  0.5133602  
0.938648  0.5537458  
0.002625085  0.2758902  
0.4839515  0.6077625  
0.4991271  0.6238924  
0.2362168  0.1391206  
0.580586  0.4666704  
0.5420377  0.3865173  
0.8640773  0.4599273  
0.2785678  0.7558543  
0.7917346  0.609348  
0.3850279  0.2248013  
0.5284883  0.7057588  
0.7062922  0.8196366  
0.2046926  0.8329272  
0.3549465  0.4045366  
0.2898641  0.1281984  
0.1537884  0.0103881  
0.5081418  0.8776066  
0.2090769  0.09777415  
0.3476491  0.5470384  
0.5899354  0.3019563  
0.9700455  0.4692477  
0.5563191  0.1711472  
0.05536522  0.4207978  
0.3701853  0.4348868  
0.5498404  0.8419821  
0.5628612  0.6589844  
0.9367699  0.5461049  
0.4661952  0.3578269  
0.9820892  0.9194425  
0.932315  0.04585417  
0.3030619  0.769983  
0.1462862  0.5046833  
0.8723602  0.7891954  
0.9580427  0.6234643  
0.02455514  0.741745  
0.3599507  0.1659605  
0.5662318  0.04235569  
0.6048196  0.7511346  
0.1519756  0.7130899  
0.8194446  0.2118507  
0.2316891  0.4692745  
0.7895037  0.7507321  
0.4504968  0.7103968  
0.593618  0.04554907  
0.3185637  0.7598064  
0.2788807  0.2460441  
0.5660504  0.6801527  
0.283651  0.08670301  
0.03839554  0.7634905  
0.7295244  0.4080882  
0.04185262  0.06549172  
0.566943  0.7487245  
0.5596355  0.3324375  
0.3983858  0.3335651  
0.4688759  0.1412645  
0.7201283  0.9109425  
0.7707812  0.3297505  
0.2146962  0.3715556  
0.043956  0.1232972  
0.5229858  0.320001  
0.8495259  0.1371765  
0.5956716  0.2717999  
0.7001002  0.08134057  
0.520361  0.9865618  
0.7947512  0.8203635  
0.465654  0.09285633  
0.8898946  0.3801334  
0.1120504  0.5900971  
0.8667304  0.9740841  
0.7390872  0.02060101  
0.6660085  0.5693715  
0.3188234  0.5592281  
0.2974746  0.9420887  
0.9033557  0.3330922  
0.9744408  0.1567083  
0.06879912  0.4793689  
0.281383  0.2296187  
0.585912  0.1854506  
0.4843681  0.7086328  
0.1715953  0.4340683  
0.7636832  0.7516304  
0.3263589  0.5370595  
0.00254888  0.1397524  
0.3100172  0.6399683  
0.3790737  0.436518  
0.4999585  0.543712  
0.02020055  0.792682  
0.7918115  0.4866843  
0.5636225  0.4114905  
0.3719772  0.5538365  
0.363831  0.1196563  
0.5659091  0.6185783  
0.1524115  0.4970787  
0.819703  0.9158374  
0.2382206  0.1952869  
0.8571232  0.192817  
0.02873269  0.2112656  
0.03869829  0.4403123  
0.580456  0.1732518  
0.8695742  0.590447  
0.7765698  0.7575852  
0.007922591  0.6677858  
0.8959738  0.9555503  
0.8188106  0.1025897  
0.938721  0.8702818  
0.03583374  0.5973055  
0.6280731  0.08503102  
0.206699  0.2504514  
0.6254918  0.8462119  
0.02187888  0.1948758  
0.7450155  0.8536495  
0.2854836  0.8027378  
0.08644781  0.3629583  
0.9100887  0.2405577  
0.4230393  0.6980774  
0.006323383  0.3844304  
0.07875452  0.5431931  
0.1261536  0.009801662  
0.1101493  0.6257328  
0.5431306  0.3961224  
0.5199195  0.6666122  
0.4594076  0.5591738  
0.4420057  0.3309591  
0.6215527  0.8019959  
0.8110665  0.02574894  
0.266408  0.1198568  
0.5294286  0.5026798  
0.7321105  0.2706129  
0.003333146  0.5213942  
0.7545185  0.1397649  
0.3898237  0.6029131  
0.6950915  0.5689396  
0.6183831  0.3868557  
0.7696864  0.197088  
0.8141758  0.6863812  
0.6047975  0.3312732  
0.8453957  0.3022677  
0.5794351  0.1862692  
0.6322811  0.1247122  
0.6458884  0.3343937  
0.9795683  0.5854308  
0.8812896  0.9096917  
0.5979808  0.1245178  
0.6526334  0.9461132  
0.4659439  0.2247795  
0.7309949  0.478131  
0.01974156  0.3673513  
0.3737313  0.36445  
0.923867  0.2408456  
0.08976202  0.5908963  
0.7122537  0.2885109  
0.4835518  0.7162602  
0.2085217  0.7112399  
0.5768927  0.2366473  
0.1728005  0.1597485  
0.1848407  0.1068217  
0.1592777  0.5272007  
0.3891304  0.5254033  
0.6413743  0.8873414  
0.1029029  0.8852934  
0.093314  0.5059562  
0.2667587  0.4937323  
0.1357901  0.08999797  
0.3503234  0.4732046  
0.03837077  0.0002979433  
0.2695362  0.1236002  
0.7317202  0.9518322  
0.54864  0.4894862  
0.5881016  0.2288348  
0.9714813  0.9504152  
0.9606994  0.9535324  
0.0542154  0.2349467  
0.1037281  0.8206159  
0.3687999  0.5816083  
0.2550228  0.7899205  
0.2301654  0.5017658  
0.01497326  0.8508365  
0.04747118  0.2585828  
0.8590812  0.4374798  
0.5839765  0.04623075  
0.3629552  0.8556013  
0.9340157  0.1976463  
0.5315772  0.006978677  
0.4901467  0.3439811  
0.1593165  0.4293995  
0.6679466  0.905294  
0.4561541  0.7366143  
0.7804208  0.882356  
0.8623324  0.2416086  
0.1362103  0.8730458  
0.3362005  0.6493663  
0.5747402  0.0004282148  
0.100457  0.7510858  
0.4687771  0.9159972  
0.2544961  0.1054241  
0.9661876  0.1629645  
0.7758092  0.7683613  
0.3000651  0.07085801  
0.06284186  0.6736441  
0.48554  0.637486  
0.9017965  0.0806902  
0.01490729  0.7447833  
0.1750546  0.629298  
0.4995171  0.368388  
0.2391286  0.18787  
0.09486838  0.5769934  
0.987367  0.01268583  
0.8371176  0.9868925  
0.6515578  0.8022621  
0.600949  0.1125342  
0.9654624  0.4769367  
0.1352323  0.8688589  
0.7925794  0.1205711  
0.8988514  0.4750182  
0.707761  0.7936026  
0.3667611  0.5684646  
0.2951279  0.5972992  
0.5042242  0.4905989  
0.5728709  0.243654  
0.3911524  0.8511703  
0.2320617  0.8163023  
0.336575  0.6369946  
0.6086451  0.7825235  
0.6423699  0.008597359  
0.2905552  0.09947802  
0.500157  0.6570203  
0.1663009  0.6930081  
0.3760427  0.4107225  
0.7999812  0.9229625  
0.825142  0.4563824  
0.1225811  0.3449327  
0.3701898  0.8869051  
0.1401812  0.6409859  
0.3415907  0.09274685  
0.5864286  0.5572039  
0.2600731  0.3975013  
0.2345608  0.924866  
0.3335064  0.2996579  
0.6898593  0.8128186  
0.8015848  0.8930938  
0.5559178  0.9736368  
0.6268899  0.2555292  
0.6730336  0.02785194  
0.8027579  0.2711269  
0.8549063  0.4176086  
0.8064679  0.8453705  
0.09327295  0.8552082  
0.4469485  0.6031566  
0.3345271  0.03566706  
0.3534317  0.4713114  
0.5777212  0.215774  
0.8162577  0.1097154  
0.3672157  0.3624558  
0.5313083  0.09527801  
0.2041372  0.06029038  
0.7207544  0.4262066  
0.2455091  0.8301726  
0.776008  0.611822  
0.7860356  0.4292488  
0.9485056  0.8208764  
0.6363673  0.6232155  
0.2989359  0.8718213  
0.7305462  0.5589887  
0.2966775  0.8159986  
0.4534925  0.2418764  
0.1608699  0.7769582  
0.1499449  0.9771942  
0.541025  0.5998142  
0.2666925  0.4863862  
0.05834947  0.2982271  
0.1160286  0.1465789  
0.7928418  0.9378673  
0.3333566  0.2595216  
0.2593687  0.37034  
0.8945918  0.257221  
0.6712367  0.3721177  
0.5016102  0.03928444  
0.2842712  0.7221399  
0.3121056  0.2709302  
0.9251474  0.139792  
0.246805  0.6930376  
0.7944316  0.9267659  
0.8140508  0.271387  
0.2958986  0.3718291  
0.0111866  0.4039715  
0.5203435  0.636995  
0.5146058  0.3507895  
0.8452234  0.6969354  
0.1203069  0.1697105  
0.09020344  0.7757325  
0.2451565  0.180497  
0.6738652  0.8321942  
0.714095  0.05151706  
0.4611939  0.2030281  
0.2248394  0.6679698  
0.1782921  0.01659986  
0.5783079  0.6452268  
0.5362394  0.8272532  
0.2637759  0.3348657  
0.02603606  0.6400215  
0.8737442  0.3946784  
0.7435615  0.9596706  
0.6604374  0.0142237  
0.3502442  0.8226909  
0.4647963  0.1013721  
0.2890106  0.006262868  
0.9307427  0.6293235  
0.23327  0.1804987  
0.4834277  0.1457566  
0.1413173  0.6897206  
0.07037413  0.2147096  
0.5817657  0.1127056  
0.008662745  0.70156  
0.4001625  0.1357614  
0.7159043  0.541224  
0.2673804  0.9624361  
0.5473647  0.4318326  
0.0969778  0.08864346  
0.7842638  0.03569041  
0.4200342  0.1496746  
0.145927  0.02620514  
0.8793117  0.5746557  
0.1968793  0.0753948  
0.8163682  0.05135229  
0.1918125  0.3697368  
0.1010837  0.4455036  
0.2857699  0.64941  
0.1268442  0.7854657  
0.9966626  0.1349847  
0.4170591  0.1775323  
0.1746909  0.4548185  
0.1027673  0.2551341  
0.4945278  0.7820842  
0.1768634  0.4138327  
0.8613794  0.8186653  
0.1275751  0.5128272  
0.8332284  0.9675256  
0.02231998  0.9579768  
0.5093098  0.2511029  
0.6778364  0.4562707  
0.4668487  0.6288165  
0.3179784  0.06334577  
0.1328293  0.7700943  
0.2352864  0.5231096  
0.5977778  0.4600958  
0.6224142  0.8462159  
0.410919  0.09620938  
0.5067221  0.538089  
0.2160333  0.2821687  
0.1982048  0.712922  
0.01814191  0.2524933  
0.05991499  0.895096  
0.6337863  0.1789368  
0.2718419  0.9959684  
0.6761732  0.1175465  
0.5891675  0.9222899  
0.4013528  0.8020184  
0.6929728  0.7538827  
0.9643267  0.05851932  
0.05679406  0.1376626  
0.132917  0.1714909  
0.9045866  0.7109337  
0.6341149  0.4938638  
0.0102943  0.5680276  
0.6054229  0.7970482  
0.3938705  0.5526851  
0.7652359  0.826167  
0.4308523  0.6844543  
0.3254796  0.7191802  
0.4047266  0.9323225  
0.6803369  0.2809183  
0.404466  0.2228195  
0.4003801  0.7527426  
0.5821326  0.1348155  
0.1050291  0.6643799  
0.2032421  0.4195294  
0.8155322  0.2218731  
0.7354193  0.4374388  
0.9121708  0.1625442  
0.99725  0.6515628  
0.6896405  0.6113763  
0.5960454  0.5079089  
0.2112089  0.6811994  
0.05241932  0.4430277  
0.7746253  0.1082236  
0.1812025  0.1237754  
0.1795264  0.5209498  
0.5184404  0.492031  
0.09343985  0.9645209  
0.4049029  0.3241248  
0.2763398  0.1688459  
0.184371  0.1289333  
0.8766685  0.2543228  
0.5922436  0.6491597  
0.4052413  0.9981352  
0.2556802  0.9913831  
0.3026802  0.4082314  
0.423708  0.3243503  
0.825028  0.2397583  
0.4369278  0.6107821  
0.9536494  0.02298389  
0.8771011  0.4230295  
0.3334461  0.5950557  
0.8141357  0.3511065  
0.3022765  0.03284049  
0.843155  0.5239396  
0.7921416  0.3374118  
0.6549975  0.2784297  
0.9792729  0.7147776  
0.663874  0.8237973  
0.4357093  0.9729251  
0.8889222  0.9708653  
0.3799692  0.6259046  
0.5164423  0.8980816  
0.09283764  0.3128231  
0.5932064  0.1115322  
0.7352023  0.9858473  
0.8805604  0.07260819  
0.3513381  0.2413689  
0.8883943  0.3883575  
0.1605356  0.7402936  
0.7627852  0.2913839  
0.5407876  0.150444  
0.7742566  0.4048784  
0.2670082  0.4779409  
0.1981691  0.08562686  
0.4631449  0.5932614  
0.7229355  0.8457146  
0.5349156  0.09730707  
0.9347274  0.7756614  
0.7525294  0.7441757  
0.8302138  0.1299908  
0.5793748  0.578036  
0.09876844  0.646321  
0.05450667  0.908936  
0.9736292  0.1934011  
0.6708127  0.3273307  
0.8812941  0.3512902  
0.03210753  0.8368033  
0.8550967  0.2487752  
0.7490074  0.07111408  
0.1234289  0.7203296  
0.823931  0.1595731  
0.9815954  0.2888303  
0.4869864  0.4441433  
0.1991488  0.3618958  
0.1774756  0.1741015  
0.213589  0.7204734  
0.7471728  0.1435615  
0.9872636  0.1735321  
0.7592046  0.7941621  
0.1125828  0.8129669  
0.2509686  0.8522419  
0.2747716  0.3360025  
0.5003413  0.836972  
0.4243295  0.4531612  
0.7615539  0.02883113  
0.2224627  0.6748968  
0.2100326  0.3659151  
0.8026419  0.6997878  
0.7768098  0.5253188  
0.9267264  0.1527705  
0.08644405  0.3067393  
0.05287303  0.4979531  
0.8369674  0.1792005  
0.220404  0.7712849  
0.7735485  0.1204358  
0.7748284  0.4220154  
0.8099227  0.537452  
0.2213962  0.08819614  
0.3882131  0.4607894  
0.3830896  0.8053062  
0.6070355  0.2276822  
0.06081652  0.1567905  
0.8549263  0.5390866  
0.01287129  0.05874779  
0.5366449  0.09098098  
0.09289568  0.3960172  
0.9896365  0.8561726  
0.7739996  0.9977413  
0.2015651  0.6157302  
0.2245114  0.5548586  
0.4004746  0.8397816  
0.9897495  0.3677192  
0.5624738  0.04519553  
0.5872691  0.4360803  
0.474351  0.5464275  
0.8409428  0.1771916  
0.08927392  0.5090373  
0.7360402  0.3473355  
0.4156323  0.7943098  
0.7825434  0.7181531  
0.6677631  0.2064876  
0.1580762  0.6477687  
0.0531473  0.2401393  
0.06895971  0.1143768  
0.4378748  0.4595703  
0.5289384  0.4419602  
0.8272602  0.2776174  
0.7364452  0.2330157  
0.6520284  0.6143016  
0.7322829  0.773121  
0.9957156  0.3809002  
0.4066556  0.8928832  
0.8915837  0.1239978  
0.4374106  0.4302056  
0.3540374  0.9011459  
0.5551605  0.2322715  
0.4384968  0.6864875  
0.5017107  0.5617541  
0.1917362  0.4295817  
0.8420252  0.5246318  
0.7347577  0.6435237  
0.5964659  0.7269304  
0.2572634  0.09797276  
0.6151904  0.7368205  
0.08494127  0.1694921  
0.7897788  0.4562138  
0.9722252  0.0806667  
0.6197179  0.9994426  
0.2843205  0.6150844  
0.202735  0.7412616  
0.7822913  0.4712528  
0.2875947  0.5937365  
0.7815052  0.9648962  
0.7390109  0.3643997  
0.2841265  0.2870345  
0.9757422  0.08954015  
0.08716718  0.1432009  
0.6787597  0.2437303  
0.5325312  0.4021249  
0.6183718  0.4292704  
0.6611133  0.5124386  
0.9944774  0.6919482  
0.3023509  0.1902386  
0.7315652  0.6076584  
0.1919656  0.04254762  
0.9259569  0.6767907  
0.2562364  0.2117746  
0.8269142  0.1269826  
0.7029111  0.467363  
0.6014178  0.7532038  
0.2561002  0.4394232  
0.4321205  0.3805727  
0.2771869  0.4306552  
0.3455387  0.4554529  
0.1757525  0.527905  
0.05158614  0.1381225  
0.740059  0.2030197  
0.9902711  0.2664887  
0.8790992  0.8255737  
0.3574617  0.1789707  
0.4299809  0.6351389  
0.4047072  0.4762674  
0.9856709  0.811023  
0.7410648  0.1649041  
0.9151833  0.6550921  
0.4392937  0.3389124  
0.8875662  0.4925573  
0.3080034  0.9419347  
0.9014856  0.5679402  
0.2102671  0.9176595  
0.5638218  0.3842918  
0.9105994  0.6298221  
0.08932872  0.7098491  
0.4256186  0.5527191  
0.7633512  0.1182046  
0.8561009  0.5923027  
0.1184867  0.0296088  
0.9460747  0.9479928  
0.4058273  0.6082519  
0.8469845  0.6436336  
0.06965148  0.1295107  
0.7776286  0.9884501  
0.6025729  0.4701835  
0.2125103  0.1286877  
0.0318561  0.7644257  
0.6745229  0.4780885  
0.08276644  0.8620586  
0.8825174  0.2514165  
0.7060742  0.5065929  
0.124619  0.1627539  
0.3449504  0.6420533  
0.612966  0.4824909  
0.5098922  0.01676938  
0.7615414  0.5630701  
0.7563396  0.009309027  
0.1797114  0.09353079  
0.9895045  0.5490064  
0.3108322  0.9652264  
0.03833761  0.164476  
0.5633944  0.7375064  
0.01511805  0.62772  
0.5262382  0.1932128  
0.503992  0.02399873  
0.8154072  0.03056245  
0.8363385  0.7104411  
0.1091859  0.09549352  
0.9167181  0.0002707718  
0.04392471  0.6125724  
0.1365164  0.8914433  
0.6134177  0.7883661  
0.2221742  0.9732412  
0.4149602  0.2048464  
0.9968967  0.8797688  
0.9744003  0.6657984  
0.4364335  0.7882963  
0.7917259  0.03943511  
0.7608091  0.2187971  
0.2342384  0.2441117  
0.6473441  0.7781341  
0.4393648  0.9698968  
0.9511195  0.1291434  
0.1212914  0.322717  
0.2646323  0.7957126  
0.7820965  0.5166396  
0.6253121  0.5163411  
0.4417708  0.1957138  
0.9369121  0.5876747  
0.3171581  0.1891812  
0.2301085  0.4330773  
0.5555948  0.7630913  
0.7383169  0.1416002  
0.4205264  0.6555413  
0.9983484  0.942389  
0.3747327  0.4907659  
0.8460328  0.7147049  
0.7970577  0.1933315  
0.5861847  0.5178172  
0.6323845  0.9103158  
0.6035729  0.6415068  
0.1044589  0.8313072  
0.6588324  0.4234754  
0.2046052  0.5159884  
0.05954403  0.3078632  
0.0492981  0.4156595  
0.7143504  0.006224375  
0.247875  0.9878948  
0.9437315  0.7708911  
0.443611  0.9856398  
0.2786488  0.07427587  
0.4481833  0.5509026  
0.4774113  0.1884075  
0.1189698  0.4099682  
0.5306689  0.4000587  
0.09074653  0.8971892  
0.3201953  0.7698318  
0.4313757  0.04748642  
0.1861574  0.8249831  
0.1372654  0.6142117  
0.8275899  0.5767651  
0.2098316  0.8584801  
0.7827626  0.3607094  
0.9177473  0.6536953  
0.9348709  0.02515625  
0.8653838  0.4055233  
0.47622  0.5849552  
0.679289  0.8883174  
0.1105499  0.9341764  
0.9910462  0.2542328  
0.04342778  0.4936968  
0.3031075  0.07008272  
0.76152  0.06588445  
0.2855734  0.720346  
0.5801338  0.02908031  
0.4635802  0.8671043  
0.748516  0.321631  
0.9155928  0.2069041  
0.03288662  0.8743933  
0.2818566  0.6990579  
0.1796393  0.364194  
0.8297228  0.949517  
0.851618  0.8776133  
0.5103746  0.6499305  
0.5778827  0.6970273  
0.4410085  0.4740344  
0.6397831  0.2307008  
0.2507958  0.6844301  
0.4080898  0.3606231  
0.6868572  0.6662558  
0.3526003  0.6916271  
0.3364786  0.1039525  
0.6638808  0.7780193  
0.2520182  0.8565862  
0.598242  0.7993609  
0.04720655  0.9052104  
0.1807048  0.965661  
0.9876068  0.6419609  
0.7440658  0.6700338  
0.8345369  0.3134983  
0.2236205  0.7195415  
0.5290925  0.6550069  
0.1331844  0.6462432  
0.5753217  0.3789553  
0.3418651  0.1956608  
0.6710846  0.06015972  
0.2419093  0.3412233  
0.0708838  0.4773258  
0.8248222  0.9848394  
0.3843503  0.5709581  
0.8420752  0.727439  
0.1867677  0.8271745  
0.3267033  0.08156702  
0.9004638  0.7485098  
0.6996125  0.07979737  
0.9662008  0.03996134  
0.4382525  0.7864739  
0.4343034  0.5772647  
